,date,one,three,seven,fourteen,twenty_eight,three_months,six_months,nine_months,twelve_months
1451,2019-09-07,0.05216156745761885,0.06945489085776604,0.07009660093136794,0.2859542274355201,0.0442753511390616,-0.11948789229761539,0.43852849613750555,0.4234861153814472,0.9790274223852983
1452,2019-09-08,0.018075338360297677,0.009526031019818039,0.055719066974819875,0.20963023748257445,-0.009981458551648703,-0.1650297860978735,0.334777957704894,0.3579470271502081,0.9840871888057349
1453,2019-09-09,0.02138147755771653,0.007803066268580933,0.06915803443025678,0.19329262928170804,-0.025245379510647162,-0.14764432383778722,0.13470424199542116,0.3819155820748466,0.9907764122941783
1454,2019-09-10,0.009639842027523316,0.016018000339216083,0.10662520694124174,0.1331649652347808,0.01679146838005308,-0.16810105000762368,0.1389018398756213,0.38205519899148455,0.8965884199384423
1455,2019-09-11,0.013047275063433778,0.027312396497704436,0.1787508116955043,-0.04740678512965894,0.0313617919127401,-0.1709921324147688,0.13749005132641923,0.3870866653179297,0.9910906354729628
1456,2019-09-12,0.01758960991040174,0.057471290219772264,0.1878010689854587,-0.0398679550534247,0.08627484470232757,-0.19247778829347678,0.09497810203168598,0.39191603566522104,1.0698568745941357
1457,2019-09-13,0.015340467006742428,0.062197091961881376,0.23791629513575915,-0.06680595390420176,0.07402213280711258,-0.18437666357357851,-0.36897355085195094,0.29702543951688504,1.0976094982268851
1458,2019-09-14,0.04266859116122807,0.09282224343564052,0.20804300959713268,-0.03155350850947054,0.01198532204030018,-0.19636502426138727,-0.2594065600172728,0.3169690587809403,1.148442330982609
1459,2019-09-15,0.017388310426139864,0.11586795771011513,0.15575031547649917,-0.06347411995882349,-0.029960279344739577,-0.23375147126673473,-0.33897650889894493,0.2816927378100733,0.9614096425206461
1460,2019-09-16,0.03914521687042049,0.11364849507535033,0.11610500118216975,-0.10136564823458624,-0.04038634096927685,-0.2454002275963534,-0.341048247990289,0.23390336591993136,0.9882721922826538
1461,2019-09-17,0.057621864389577705,0.12380388356310637,0.02606099870582121,-0.08390983048436676,-0.049505172406737644,-0.320606682285332,-0.43874889157810837,0.1679929467677647,0.8541701889914767
1462,2019-09-18,0.015364723921629882,0.04732880892752832,-0.19186209212433986,-0.14816846621128194,-0.12836715326336143,-0.4104470826851457,-0.4527406116852402,0.12709299206147912,0.7585423330530393
1463,2019-09-19,0.080043910818698,0.05276761879144939,-0.16576073170809877,-0.11716530317182368,-0.14060031704401385,-0.3499656761689195,-0.4389457330928555,0.13783527879338325,0.9021228617273336
1464,2019-09-20,0.012724263891558854,-0.01601799504802103,-0.22545090090480124,-0.18554224926490273,-0.17276047458659738,-0.3986587317025452,-0.36489353251697476,0.07805987328376092,0.7849149652543799
1465,2019-09-21,0.0022622726508753363,-0.06120032892253372,-0.18753164881247902,-0.17699450355778334,-0.1923287939012216,-0.39955412965072656,-0.3809225256047241,0.05570319368308581,0.7934776311430601
1466,2019-09-22,0.0195924987871604,-0.19028325603984889,-0.15908012450947023,-0.15064441159863043,-0.16696851848940897,-0.3830904986034621,-0.36020043311628586,0.10388509465543026,0.7886309556282541
1467,2019-09-23,-0.00022364464662201264,-0.15419660157022902,-0.15566060198416298,-0.14338152469053048,-0.13058025985773297,-0.3446490560240365,-0.38893620408041835,0.1343132645165021,0.6926469418537491
1468,2019-09-24,0.033219846668715566,0.024113399246642533,0.10742688604072005,0.11298362615804837,0.07483219383625478,-0.20954335744867855,-0.16920063981944608,0.4904462749302005,1.1177852462968787
1469,2019-09-25,0.03543330050217899,0.059227110011374845,0.07464869928191374,0.10382909686044284,0.044564694567756954,-0.21735630918667823,-0.15764945065164873,0.48069110880400223,0.9441607269916188
1470,2019-09-26,0.06059541975745292,0.11126064940042614,0.15002438262633272,0.229495776833657,0.03426320794537915,-0.19502280670519836,-0.13326295226589774,0.5000468560094942,1.2233972277470948
1471,2019-09-27,0.0702859134372831,0.04443274360072036,0.07370239342006941,0.17518323059901722,-0.006248349399115567,-0.2257264762334336,-0.15219437926969245,0.42686230102667483,1.1599921788867893
1472,2019-09-28,0.02247878476270711,0.0552494433050436,0.03614347377418596,0.06886337516242823,0.06378672869767099,-0.2550795450332016,-0.21514528245747258,0.3446516692510186,1.0763541895111923
1473,2019-09-29,0.020740723273212237,0.06123655741933121,0.056088701966283544,0.08301681599247936,0.07745577519824,-0.2319242775660809,-0.21546621218055606,0.33483572132635897,1.139617285498358
1474,2019-09-30,0.07886005538211188,0.08182098120456308,0.03534394131547423,0.08975198526243992,0.10393470877874508,-0.1930120754488989,-0.24820134336302313,0.34917393496369287,1.1251319186885298
1475,2019-10-01,0.008027903429680894,-0.0032660846088250505,0.030149735582455452,0.06350167527475953,0.03900587860419797,-0.2457182589696772,-0.24453149000601235,0.29665542331586336,1.0473062993935938
1476,2019-10-02,0.03062396688054282,0.009194129380545372,0.0382242835191482,0.03427430851312058,0.08556296870970029,-0.2606655958207007,-0.2379566359056529,0.2897340482329199,1.0532473816271655
1477,2019-10-03,0.015287178462458738,0.02181062489682422,0.11930021800885596,0.019160049304556476,0.07067070253685982,-0.24206177699937884,-0.21360207984862378,0.3400294643329073,1.0464684361956265
1478,2019-10-04,0.01948694029082171,-0.0035937676438790225,0.10507348792725771,0.025491846132892616,0.05899612746500952,-0.26591229094530366,-0.18122198862487035,0.3212350432840406,0.9963960343939124
1479,2019-10-05,0.019037518237247548,0.04647722434617544,0.05468588310139912,0.00335056022126117,0.06326122677895439,-0.22477116066016578,-0.1782773649428194,0.3017221312135383,1.0065482339428078
1480,2019-10-06,0.009577152156662994,0.06267683108560315,0.05581758093854801,0.009778109806496212,0.07411015615233661,-0.21148700406341459,-0.152006954778586,0.3366987629534174,1.0609823279743498
1481,2019-10-07,0.055883303172919216,0.1262958648858686,0.06121838535378779,0.023301952242533425,0.06291232634296276,-0.20534439029210053,-0.16277011209208123,0.3273941042460769,1.0646084885462048
1482,2019-10-08,0.01620529242253182,0.07071645804596846,0.043786693884521555,-0.02360437634095599,0.040059080665429604,-0.19438807924767035,-0.05574586562844735,0.3452131526655847,0.9041211199752196
1483,2019-10-09,0.06931276354284382,0.010326014766873398,0.0037377474036113657,-0.046525225473522405,0.04674337646637813,-0.20579476187656506,-0.08539463687853127,0.3237506802654556,0.8934959930633596
1484,2019-10-10,0.01855803438047505,-0.039537461890648946,-0.06584787980177403,-0.13697011360836228,0.01698205031964027,-0.2503933892915089,-0.08255272244411917,0.3103548012393604,
1485,2019-10-11,0.004801184574624673,0.002018244503585438,-0.02022042219269671,-0.10718884349043367,0.034473041627042955,-0.23502346544060837,-0.05963038961926145,0.3369236912089983,1.0114432181090762
1486,2019-10-12,0.0048697436633451585,0.038848929009479255,-0.03519956595453808,0.009346537549638927,0.024040297884433372,-0.2032156231742039,-0.11915363446207722,0.33925054118310055,1.0608871859774982
1487,2019-10-13,0.009490605646981336,0.005693196555220817,-0.040719320581113376,-0.002132475981735912,0.025655933988399125,-0.20677237951526228,-0.12247732681051511,0.32799146219887665,
1488,2019-10-14,0.029256343627136194,-0.0316817893898797,-0.03378536865966938,0.015056675745619998,0.04316060070082686,-0.1950990518521355,-0.11527766989290784,0.33314342415734455,
1489,2019-10-15,0.010481008697602786,-0.008214672519512517,-0.025396485546552133,0.017873321300977896,0.034001762727585844,-0.1962063120563202,-0.12875553630105288,0.33718875106718504,1.1284160285845115
1490,2019-10-16,0.010586487007092861,-0.002382558206424271,-0.010348833263283575,0.09348410218133184,0.07398582670920026,-0.047853296488146145,-0.09478412854000287,0.3796271550738447,1.1784623753942962
1491,2019-10-17,0.019607102251502546,-0.0091144070775914,-0.06903820911659984,0.05861282952368925,0.0785186958643326,-0.04716273046478166,-0.12239166444868763,0.36596559283029434,1.164618978745588
1492,2019-10-18,0.015463835626703079,0.026430207608312124,-0.05155016152125236,0.07484366645988716,0.08802731797670695,-0.0381022137176521,,0.36657595570086404,1.1403795669170027
1493,2019-10-19,0.004409058434442267,0.015617680861556116,0.054882496201531406,0.06853452303995904,0.048100479995250627,-0.008522626546628005,-0.003468800192577284,0.352118387702883,1.1410827567193824
1494,2019-10-20,0.02519717164445851,0.00614493050096555,0.0509425332492608,0.07466882156283615,0.07090739245983214,0.024863314052687508,0.09141518495068106,0.3752543795095453,1.2105486511464083
1495,2019-10-21,0.009333089038319232,-0.06217194233291149,0.06411161204412892,0.05211725006528164,0.06782769122456733,-0.03683827044900737,0.04727671171216662,0.37629389844348504,1.1912668148787207
1496,2019-10-22,-1.992845550958451e-05,-0.05849388883433822,0.06039572990029068,0.08151960829700616,0.047811006027965945,-0.030219293989910374,-0.0014426506738246469,0.37172850500854104,1.1423781508895228
1497,2019-10-23,0.03207531526765663,0.15370961859873172,0.2087657498876327,0.20099950194783328,0.12670788787935983,0.07712972710964458,0.09657461724841825,0.5561535131094728,1.486219368085001
1498,2019-10-24,0.008091084257985668,0.11837229828671765,0.1486106775364258,0.19029608524764943,0.09190025443483317,0.04604288120885125,0.13507675574594757,0.6308780915264912,1.573538404413183
1499,2019-10-25,0.12163692805217378,0.13849502592269064,0.1348287568888139,0.16026974151905293,-0.0028408983738743058,0.005762622343641237,0.14358621730401366,0.6961748439343936,1.5299581018904962
1500,2019-10-26,0.02156785303972663,0.03711142240475313,0.04476343450800621,0.04643014466433715,-0.14716984707830413,-0.07418515187465086,0.07422534858782695,0.5841727179184751,1.3417290300503588
1501,2019-10-27,0.03779299799702116,0.07121718296872229,0.03552670659627329,0.04086506438641473,-0.1364898084029253,-0.09289351619253049,0.0997917362172783,0.7091870370157966,1.2862032650422166
1502,2019-10-28,0.013430396392042085,0.025232050917051503,0.011481159978662168,0.051336453492642875,-0.20833643990592454,-0.06790977577825622,0.09556842350519607,0.7179400224545351,1.1852380142049392
1503,2019-10-29,0.04371484527692687,0.007892611037249574,0.021632219649930052,0.01754986507369461,-0.19718793745696966,-0.06294819714366884,0.08175472768487425,0.7647622220492475,1.2153291899982763
1504,2019-10-30,0.017908658719484917,0.013615182646641867,0.04168149414564727,0.029722835935949397,-0.18259550338243888,-0.028634480388484342,0.09319285153873993,0.7436611773418484,1.140781222225588
