,date,open,high,low,close,volume,market_cap,correction_five,correction_ten,correction_twenty,correction_thirty,correction_fourty
1095,2018-12-31,3863.966826435,3865.30943988,3727.103166881,3746.123952537,3648742018.449623,66406699583.70262,1,1,1,1,1
1096,2019-01-01,3747.289081962,3857.66134997,3720.528270248,3851.181614039,3433814142.055747,65616965836.40503,1,1,1,1,1
1097,2019-01-02,3852.524625595,3944.482760725,3825.302832139,3938.625960795,3910033511.3270135,67529969728.50916,1,1,1,1,1
1098,2019-01-03,3935.381479108,3935.381479108,3828.512307784,3843.996640326,4077088832.598976,67747665989.98526,1,1,1,1,1
1099,2019-01-04,3847.083953482,3888.22508878,3795.299371612,3877.816631752,3521627989.1605506,67090187664.27699,1,1,1,1,1
1100,2019-01-05,3876.743901004,3928.92500025,3850.442903945,3866.004563615,4197364686.9456058,67869837648.94216,1,1,1,1,1
1101,2019-01-06,3868.739955187,4104.080838569,3846.981955643,4085.907581678,4003384608.6634007,68616058385.3735,1,1,1,1,1
1102,2019-01-07,4082.095636372,4103.696834349,4027.393340966,4036.958448354,4366201231.862341,70825217849.19307,1,1,1,1,1
1103,2019-01-08,4040.426868752,4109.513660184,4004.648804149,4030.989305544,3846753571.304929,70588339585.54193,1,1,1,1,1
1104,2019-01-09,4031.220158622,4066.410720206,4016.859198923,4032.575390529,3988908524.103224,70659766858.82903,1,1,1,1,1
1105,2019-01-10,4032.372040573,4063.302239641,3656.965007582,3673.215707318,4556093682.767315,67065341440.751625,1,1,1,1,1
1106,2019-01-11,3671.210547179,3713.285567013,3641.294105448,3678.691683579,4763746665.390462,64390139752.10983,1,1,1,1,1
1107,2019-01-12,3690.429234323,3697.354503693,3656.990109901,3668.24991968,3649925423.381869,64266228548.4621,1,1,1,1,1
1108,2019-01-13,3668.577160208,3675.767876524,3545.768209284,3553.227143057,3457204812.510096,63452656416.812256,1,1,1,1,1
1109,2019-01-14,3555.550456106,3728.417562433,3552.316662444,3705.942605786,4486462095.734081,63313095328.58554,1,1,1,1,1
1110,2019-01-15,3704.359603919,3721.250727445,3618.688647245,3640.207438973,5156096242.143494,64404876007.82896,1,1,1,1,1
1111,2019-01-16,3636.621475732,3710.602669414,3630.808410499,3658.246729748,4660577413.35656,63940378392.53245,1,1,1,1,1
1112,2019-01-17,3654.061564255,3687.616740461,3624.548986953,3684.253014929,4616526889.360663,63831849028.12533,1,1,1,1,1
1113,2019-01-18,3682.436730965,3686.295784048,3632.797684376,3653.185376139,4651045589.009092,63998003594.701416,1,1,1,1,1
1114,2019-01-19,3652.353731181,3766.801866732,3650.958251016,3735.953787486,3689835108.385212,64957741160.17565,1,1,1,1,1
1115,2019-01-20,3732.314578714,3746.098908126,3560.54361857,3583.507435701,3873034470.9671497,63901100447.949326,1,1,1,1,1
1116,2019-01-21,3580.394848908,3649.754615996,3527.19617532,3547.119997129,3563557075.1487064,62527159654.460846,1,1,1,1,1
1117,2019-01-22,3547.775740343,3628.570492611,3476.812119629,3608.383961607,4101549978.630794,62499016812.19089,1,1,1,1,1
1118,2019-01-23,3606.587749856,3630.196102145,3574.511563021,3592.901430874,4711866363.06134,63051066850.49074,1,1,1,1,1
1119,2019-01-24,3592.856632416,3627.345746878,3568.758624822,3601.873910558,3378214501.6806464,62846922846.266045,1,1,1,1,1
1120,2019-01-25,3601.92745155,3612.206202075,3563.229319401,3590.982706471,3296210348.613134,62792848071.6642,1,1,1,1,1
1121,2019-01-26,3591.258308523,3649.321285244,3584.553811289,3595.147523761,3233121779.128203,63083643788.8295,1,1,1,1,1
1122,2019-01-27,3595.463472868,3605.284864841,3547.930411633,3575.69534679,3232926763.924869,62714618465.37526,1,1,1,1,1
1123,2019-01-28,3574.356431872,3574.356431872,3427.061509559,3462.059067174,3861302295.118399,60865149518.37322,1,1,1,1,1
1124,2019-01-29,3459.942105227,3467.838291709,3392.538497169,3438.806393391,3953321270.7058105,60116952599.12896,1,1,1,1,1
1125,2019-01-30,3437.33206711,3480.918095904,3418.85728222,3470.828260383,3858199435.000333,60533018565.997406,1,1,1,1,1
1126,2019-01-31,3468.567305068,3489.921013106,3431.5557778,3447.812768646,3724578165.907147,60479604544.47254,1,1,1,1,1
1127,2019-02-01,3444.921906726,3480.373583519,3411.835140276,3474.400614406,3256397943.534127,60405667949.50959,1,1,1,1,1
1128,2019-02-02,3471.274685499,3502.072822894,3445.452966511,3502.072822894,2966701131.3176246,60670499449.07666,1,1,1,1,1
1129,2019-02-03,3498.020425385,3499.461531698,3432.582850938,3451.480647199,2976985222.0833,60692509793.24067,1,1,1,1,1
1130,2019-02-04,3453.008649654,3508.056356733,3434.033280102,3453.03218375,3197948101.9971104,60519994915.78688,1,1,1,1,1
1131,2019-02-05,3452.862403378,3471.534749096,3419.747400744,3463.442822071,3263936607.0654526,60530561134.86317,1,1,1,1,1
1132,2019-02-06,3461.934372734,3466.818451914,3391.965467631,3405.55894369,3276428016.94053,59794070481.23669,1,1,1,1,1
1133,2019-02-07,3406.912628136,3424.179019811,3366.804928507,3382.947413684,3172882606.3196507,59547115262.92474,1,1,1,1,1
1134,2019-02-08,3384.368989555,3703.010371206,3374.517849699,3632.621063544,3699125550.317072,60854294840.91121,1,1,1,1,1
1135,2019-02-09,3634.179510361,3651.233256781,3615.181021302,3648.622398485,4816337561.830241,63679817042.80318,1,1,1,1,1
1136,2019-02-10,3648.638905669,3664.267250837,3608.204418369,3663.532766717,3568337039.2575016,63662199518.57828,1,1,1,1,1
1137,2019-02-11,3666.346751167,3666.346751167,3606.968337044,3615.969569845,3825671005.975767,63473419493.53889,1,1,1,1,1
1138,2019-02-12,3616.569553353,3627.239484869,3581.12020691,3608.1455686,3762188025.8605857,63134249875.7676,1,1,1,1,1
1139,2019-02-13,3605.359538969,3632.689011386,3578.404056205,3590.146720852,4162249066.373311,63129983387.40065,1,1,1,1,1
1140,2019-02-14,3589.190870666,3611.070420381,3569.897912663,3577.371359712,3892246586.438015,62896435206.27351,1,1,1,1,1
1141,2019-02-15,3576.132030057,3626.918548558,3568.106289136,3596.820721532,3212862423.5684257,62983534859.76652,1,1,1,1,1
1142,2019-02-16,3596.030689614,3660.517482263,3590.467024705,3599.138222499,3356391568.1538672,63260834288.452,1,1,1,1,1
1143,2019-02-17,3598.148040489,3637.774895747,3577.450979857,3630.26901901,3355410897.195083,63155392541.64307,1,1,1,1,1
1144,2019-02-18,3628.785108355,3891.033233383,3622.629503935,3858.949361197,5319393065.773327,65846716576.81079,1,1,1,1,1
1145,2019-02-19,3859.020359274,3958.537955987,3851.72589553,3893.270396548,7132811992.470226,68403436336.78748,1,1,1,1,1
1146,2019-02-20,3894.114707158,3951.681707239,3873.88150496,3918.389585518,6006841479.765859,68550255058.84999,1,1,1,1,1
1147,2019-02-21,3918.183728075,3956.247604617,3881.828977335,3894.540736483,5511697633.975717,68510501929.28466,1,1,1,1,1
1148,2019-02-22,3897.190164349,3972.317709802,3820.820278809,3970.590294199,5345237781.081468,68785578126.5119,1,1,1,1,1
1149,2019-02-23,3968.320637954,4143.211868287,3938.935168648,4123.668788587,5993819033.573327,70198023839.85893,1,1,1,1,1
1150,2019-02-24,4123.504872516,4172.083234272,3784.637178687,3807.506663628,7968911492.198975,70438655319.02464,1,1,1,1,1
1151,2019-02-25,3808.473252069,3892.454870588,3804.104099487,3868.161644161,8314405155.451499,67512079932.79361,1,1,1,1,1
1152,2019-02-26,3866.383457476,3870.314694801,3820.217154151,3842.992706537,6678465742.937537,67504500386.10143,1,1,1,1,1
1153,2019-02-27,3844.368122837,3867.840123562,3785.188773808,3841.615656283,5619005740.642139,67492550623.15968,1,1,1,1,1
1154,2019-02-28,3839.013237205,3886.919618225,3817.058024429,3845.258312799,6383018981.591494,67524517741.80995,1,1,1,1,1
1155,2019-03-01,3844.921366184,3861.178589309,3825.991123893,3834.290290069,5864825753.614558,67547876583.4815,1,1,1,1,1
1156,2019-03-02,3832.522165484,3862.221584261,3809.453704397,3848.655865347,5447071839.033865,67451985856.27398,1,1,1,1,1
1157,2019-03-03,3845.483709779,3898.093996858,3827.076615763,3881.076222168,5447909337.815124,67674260303.552826,1,1,1,1,1
1158,2019-03-04,3879.964730091,3919.14606195,3733.917481608,3755.244533692,6433983663.174674,66481344992.78311,1,1,1,1,1
1159,2019-03-05,3767.755778729,3875.95989518,3738.436474121,3855.0028053,7223804195.499708,66871679334.91495,1,1,1,1,1
1160,2019-03-06,3857.628117632,3883.832331764,3839.918720328,3873.668095745,7747260333.087009,67853817217.58294,1,1,1,1,1
1161,2019-03-07,3873.817021979,3911.321319755,3864.757247995,3888.248904326,7068518206.673557,68389529261.42388,1,1,1,1,1
1162,2019-03-08,3888.634931999,3915.224522058,3854.308002276,3872.141156369,7471167903.671331,68455823438.70303,1,1,1,1,1
1163,2019-03-09,3872.914024713,3941.820808796,3866.931804879,3931.895283308,7940967853.130124,68632942256.78363,1,1,1,1,1
1164,2019-03-10,3932.190274542,3932.190274542,3882.908897694,3902.80646271,7402567148.695504,68630276306.68778,1,1,1,1,1
1165,2019-03-11,3900.462788114,3912.109686138,3855.221924508,3879.103312128,7052643189.63008,68260444444.2272,1,1,1,1,1
1166,2019-03-12,3882.347879962,3925.106802045,3845.307653784,3901.113915142,7663407757.045644,68498276266.69132,1,1,1,1,1
1167,2019-03-13,3903.837482165,3914.368483938,3879.644200459,3895.619863392,7384926003.158222,68559756176.48486,1,1,1,1,1
1168,2019-03-14,3896.671800296,3924.174554114,3883.217836303,3900.376687091,7576546206.104515,68594118247.27996,1,1,1,1,1
1169,2019-03-15,3897.143080486,3947.511201251,3892.042261152,3928.041328852,8017629319.948978,68905538081.64816,1,1,1,1,1
1170,2019-03-16,3939.145756798,4051.957711268,3939.145756798,4024.229285339,7722720660.064434,70565455877.48416,1,1,1,1,1
1171,2019-03-17,4022.969398171,4036.719225768,3982.223905902,4007.166919858,6292934445.182644,70469401195.5264,1,1,1,1,1
1172,2019-03-18,4008.284983797,4046.607040693,3975.356198882,4020.470961551,6488791545.70765,70577660287.76285,1,1,1,1,1
1173,2019-03-19,4016.775380202,4048.74796906,4005.380860171,4039.787113996,6570358755.835549,70848433871.19691,1,1,1,1,1
1174,2019-03-20,4036.494784049,4078.511718087,4012.040945943,4075.319876766,6972695205.772387,71028307327.02095,1,1,1,1,1
1175,2019-03-21,4079.189802352,4093.784724444,4004.765643649,4024.283201515,7547057321.641651,71371015461.59837,1,1,1,1,1
1176,2019-03-22,4021.931406788,4031.364278194,4013.348776575,4017.939706485,7201655912.385315,70821862182.1768,1,1,1,1,1
1177,2019-03-23,4019.754260699,4043.791033026,4013.495429475,4034.593701872,6780074591.640198,70907079960.58142,1,1,1,1,1
1178,2019-03-24,4033.555246062,4080.429132322,4012.282392053,4024.480055518,6725878926.084825,70952645246.25719,1,1,1,1,1
1179,2019-03-25,4023.328814622,4038.832775001,3944.469301742,3969.701717355,6944311054.387526,70620139354.68639,1,1,1,1,1
1180,2019-03-26,3968.279256983,3987.170101869,3954.053909398,3980.620043073,7619066425.306097,69963093213.83963,1,1,1,1,1
1181,2019-03-27,3982.614678572,4070.654525251,3979.2189216,4069.689197198,8742943136.499285,71135693819.5109,1,1,1,1,1
1182,2019-03-28,4062.825098198,4082.483911422,4034.840680807,4061.003062397,8505501000.37799,71537752042.50969,1,1,1,1,1
1183,2019-03-29,4061.601587452,4143.060868805,4049.326845159,4128.954215703,8374378124.41559,72241666333.91006,1,1,1,1,1
1184,2019-03-30,4130.010064024,4185.986950413,4111.496747944,4164.621319669,8325065858.569811,73064228988.92351,1,1,1,1,1
1185,2019-03-31,4166.325800301,4210.95413776,4154.548282798,4202.588398158,7198090848.707396,73555425132.99469,1,1,1,1,1
1186,2019-03-31,4199.617439676,4229.129950658,4184.983265552,4202.125149714,7908248777.82402,74111589590.54083,1,1,1,1,1
1187,2019-04-01,4200.878648602,4915.319703997,4199.353304694,4888.060144806,13775711440.36564,82056687694.54987,1,1,1,1,1
1188,2019-04-02,4887.759498103,5277.183264217,4887.759498103,4981.380898514,19127508756.52993,88391800710.00502,1,1,1,1,1
1189,2019-04-03,4971.060890177,5055.964735281,4847.159233067,4924.082434374,18855926362.82394,87702694241.5157,1,1,1,1,1
1190,2019-04-04,4926.403080942,5043.52030711,4922.061605746,5029.810426006,14519514536.466747,87820060637.1856,1,1,1,1,1
1191,2019-04-05,5030.633756343,5209.789827716,4986.648572557,5066.740036243,12362742813.212751,89025260544.16714,1,1,1,1,1
1192,2019-04-06,5066.362965449,5244.16584738,5066.362965449,5212.309923024,13686230210.00485,90801148616.96054,1,1,1,1,1
1193,2019-04-07,5213.650120988,5330.055098135,5129.111525202,5303.985428527,14625045141.83146,92790837421.45811,1,1,1,1,1
1194,2019-04-08,5300.612111963,5300.612111963,5190.414107865,5235.702335987,13296916759.138676,92503923214.35571,1,1,1,1,1
1195,2019-04-09,5230.089593758,5438.076806385,5222.799900984,5334.16546243,11882218008.812408,93420224932.21043,1,1,1,1,1
1196,2019-04-10,5339.75455452,5360.792182502,5033.265192079,5055.483612262,13805935888.294365,90910170843.01656,1,1,1,1,1
1197,2019-04-11,5051.496177143,5139.184727198,4980.706446639,5090.02691307,13280752283.11,89654032271.94342,1,1,1,1,1
1198,2019-04-12,5089.804112289,5168.632419133,5081.413415427,5132.674495269,11589436401.65359,90555419467.78564,1,1,1,1,1
1199,2019-04-13,5130.872758133,5198.607002691,5089.297332302,5187.562407627,9988617584.47333,90502450269.78592,1,1,1,1,1
1200,2019-04-14,5190.134974733,5232.13107218,5068.359413253,5114.800175994,11043323425.062246,91403037276.36124,1,1,1,1,1
1201,2019-04-15,5110.364742945,5285.26935529,5083.122626088,5280.621477906,11228915692.474398,91019291252.33234,1,1,1,1,1
1202,2019-04-16,5274.409619076,5309.767053458,5247.411896122,5271.109695488,11718122917.424685,92998442173.02484,1,1,1,1,1
1203,2019-04-17,5271.35217627,5330.747549732,5268.381876188,5309.256996284,11063569340.208778,93467190505.50226,1,1,1,1,1
1204,2019-04-18,5308.334719082,5349.185233082,5253.519638981,5317.962149987,10722417914.922018,93456046168.8589,1,1,1,1,1
1205,2019-04-19,5318.985321339,5372.559483415,5314.995062328,5363.756655489,12081570828.065258,94407709107.69514,1,1,1,1,1
1206,2019-04-20,5365.439861043,5381.725474671,5296.630795402,5349.866310892,12438521689.224068,94276486623.07529,1,1,1,1,1
1207,2019-04-21,5347.870261836,5438.056151572,5319.583955251,5417.509437289,12928762753.316998,94605807380.386,1,1,1,1,1
1208,2019-04-22,5421.273442212,5636.994562371,5410.56240827,5591.93356269,14955243755.468807,98301997365.50925,1,1,1,1,1
1209,2019-04-23,5585.462131718,5660.855010888,5456.808248396,5484.270138274,15812762052.13293,97833538670.21889,1,1,1,1,1
1210,2019-04-24,5489.65821347,5535.815358986,5241.366292456,5241.366292456,14540868075.349545,96673539421.03676,1,1,1,1,1
1211,2019-04-25,5247.231157924,5339.668146595,5154.398777214,5264.272697961,15303879600.978777,92930968586.58691,1,1,1,1,1
1212,2019-04-26,5272.04828427,5306.450167668,5233.559329194,5274.514196298,12999036803.344814,93095675824.35114,1,1,1,1,1
1213,2019-04-27,5277.479653583,5322.308489442,5241.079210927,5293.938255503,11224137756.93043,93558725514.1728,1,1,1,1,1
1214,2019-04-28,5296.546936304,5332.087293682,5216.487915655,5258.677411088,11817924324.4683,93271178252.91891,1,1,1,1,1
1215,2019-04-29,5258.596117573,5366.907619899,5153.65201441,5305.984482131,12966428693.386885,93251443221.53856,1,1,1,1,1
1216,2019-04-30,5306.244504059,5400.462952961,5298.148059404,5388.818932923,12587501074.510923,94665895843.43956,1,1,1,1,1
1217,2019-05-01,5390.886922075,5516.518746332,5223.551018942,5485.782605123,12039530252.52024,96371996506.18764,1,1,1,1,1
1218,2019-05-02,5483.869227356,5831.565100435,5475.473832288,5734.732073665,14648002409.742603,100481839119.70952,1,1,1,1,1
1219,2019-05-03,5731.170082516,5855.322770957,5625.471505591,5820.358392055,15504428301.965794,101753074650.01292,1,1,1,1,1
1220,2019-05-04,5819.009881457,5822.576221488,5714.366264154,5779.333068834,14352891358.014853,102127694637.92424,1,1,1,1,1
1221,2019-05-05,5772.581488954,5782.449597263,5653.180375054,5742.762539512,13146879015.17897,101114541293.67438,1,1,1,1,1
1222,2019-05-06,5740.528083725,5992.989650411,5739.282096674,5855.204284185,11666659860.559153,104603047921.53436,1,1,1,1,1
1223,2019-05-07,5835.957517321,5973.935495865,5798.867412876,5973.935495865,10256612131.840769,104312284389.96188,1,1,1,1,1
1224,2019-05-08,5973.099793055,6196.673171019,5973.099793055,6187.660821162,10212135035.336254,107700187588.77213,1,1,1,1,1
1225,2019-05-09,6184.921253719,6429.716712429,6174.133217691,6386.691489533,12050097748.868092,111855473445.2878,1,1,1,1,1
1226,2019-05-10,6393.002585585,7342.598761177,6391.280169946,7235.877636404,21851165450.129826,120331366139.72372,1,1,1,1,1
1227,2019-05-11,7201.642617775,7510.847160734,6844.12606548,6992.035883656,27817884903.01372,126665956942.93056,1,1,1,1,1
1228,2019-05-12,7010.551665358,8054.538413923,6941.761153096,7813.193116445,23280120723.99534,130736126549.27657,1,1,1,1,1
1229,2019-05-13,7797.7392335,8260.695888689,7711.297934298,8028.236494406,26411583702.337494,141283832937.33533,1,1,1,1,1
1230,2019-05-14,8002.661523871,8181.247379068,7867.372970654,8181.247379068,24854975386.98828,142098738222.12274,1,1,1,1,1
1231,2019-05-15,8145.555620727,8318.802551283,7795.804840835,7918.875904937,26901315141.97368,141797888356.1902,1,1,1,1,1
1232,2019-05-16,7923.05133892,7961.08326911,7083.26499268,7382.337789468,24863829847.22632,129826835593.67896,1,1,1,1,1
1233,2019-05-17,7393.579773489,7511.650425797,7295.380303288,7332.609911221,20358130230.13385,130597276787.70152,1,1,1,1,1
1234,2019-05-18,7328.418962598,8237.723663509,7328.418962598,8186.662732404,18965835929.185444,140199101489.5413,1,1,1,1,1
1235,2019-05-19,8172.974801761,8172.974801761,7715.421068381,8004.459953952,19473852816.94717,140450860101.56628,1,1,1,1,1
1236,2019-05-20,8004.576724034,8090.522839454,7864.922724498,7984.314133126,18657102217.17845,141099127973.80606,1,1,1,1,1
1237,2019-05-21,7965.942975048,8010.772118223,7731.159044375,7744.861886829,17943842530.680466,140394573940.01776,1,1,1,1,1
1238,2019-05-22,7730.828702835,7987.269266548,7579.508192006,7919.729554358,18641365509.493183,137436595893.1259,1,1,1,1,1
1239,2019-05-23,7922.301226611,8134.670180783,7858.212310867,8021.477876494,17941265219.883144,141677828468.26663,1,1,1,1,1
1240,2019-05-24,8023.417666592,8137.406250807,7991.341944201,8104.73204645,18344447274.70888,142946415244.66818,1,1,1,1,1
1241,2019-05-25,8101.121878369,8762.008200617,7971.658538311,8736.628563948,16480490604.981249,144622180906.139,1,1,1,1,1
1242,2019-05-26,8751.57317691,8969.151504594,8652.925343603,8857.096555519,24518403981.585262,156095071352.9701,1,1,1,1,1
1243,2019-05-27,8836.762648241,8849.546725109,8647.460499139,8721.6157416,22507477393.193558,155050849963.2602,1,1,1,1,1
1244,2019-05-28,8719.9617362,8766.059974977,8549.555400527,8672.98537276,20269010722.989845,153748374656.36322,1,1,1,1,1
1245,2019-05-29,8669.269146886,8991.45418257,8306.121949591,8380.86840038,21699755031.93024,153674388531.28363,1,1,1,1,1
1246,2019-05-30,8333.864737938,8613.058555746,8217.012517843,8606.278615403,24501009081.27088,149276268936.70712,1,1,1,1,1
1247,2019-05-31,8599.053486258,8634.384312171,8522.97723213,8596.109824225,20501225809.90437,152203061804.66742,1,1,1,1,1
1248,2019-06-01,8598.78500222,8806.181716754,8586.830124871,8781.231372894,18710649783.654823,154255226095.6599,1,1,1,1,1
1249,2019-06-02,8771.296312752,8771.296312752,8362.955080545,8362.955080545,18154175843.1599,153083105420.32123,1,1,1,1,1
1250,2019-06-03,8341.434666054,8341.434666054,7651.972247475,7760.01105779,20969240896.531845,141547784633.67584,1,1,1,1,1
1251,2019-06-04,7768.517747861,7919.574241385,7714.461245668,7860.506170985,19825003009.66125,139046935244.21533,1,1,1,1,1
1252,2019-06-05,7863.512301938,7913.658342535,7623.176900011,7846.273224235,16990627606.718157,138536087018.11075,1,1,1,1,1
1253,2019-06-06,7840.578080515,8116.89009633,7801.596203718,8070.900978356,17246216211.18947,141378130721.44824,1,1,1,1,1
1254,2019-06-07,8060.736271864,8096.736821456,7883.568612159,7974.683977197,15038837205.737192,141833433831.6202,1,1,1,1,1
1255,2019-06-08,7979.720898905,8001.182588562,7713.072533886,7750.808728267,14008185776.071651,140054303146.46033,1,1,1,1,1
1256,2019-06-09,7752.220272896,8050.146086236,7635.914553819,8000.570019137,15727304861.609226,139500284027.4981,1,1,1,1,1
1257,2019-06-10,8014.897946837,8025.31929234,7817.896081731,7962.756329737,15541222888.974173,140949520901.68744,1,1,1,1,1
1258,2019-06-11,7969.985301593,8191.895037148,7900.587729118,8159.590368523,15774624962.912905,143100445236.17267,1,1,1,1,1
1259,2019-06-12,8174.400584225,8368.744385691,8135.076369052,8286.913173816,15422325292.94472,145894345153.28607,1,1,1,1,1
1260,2019-06-13,8291.198962219,8734.624600079,8253.963495841,8696.970842738,16288944559.697744,149333479722.07343,1,1,1,1,1
1261,2019-06-14,8708.232513039,8880.23284317,8651.785868277,8859.597053629,16984569782.5587,155416054330.53067,1,1,1,1,1
1262,2019-06-15,8861.692265355,9391.965327231,8839.579216261,9025.723641831,18436066643.880177,161844700234.68286,1,1,1,1,1
1263,2019-06-16,9026.522571994,9403.695555879,9026.522571994,9328.082235709,18094529601.113903,164175861821.78784,1,1,1,1,1
1264,2019-06-17,9341.199474731,9353.32056726,9042.990003328,9125.090764169,18912820365.162624,163376166883.90408,1,1,1,1,1
1265,2019-06-18,9129.651002395,9328.237785968,9111.404748221,9311.883211721,17298750490.888557,163497631681.06506,1,1,1,1,1
1266,2019-06-19,9310.156899543,9634.463338388,9299.436433025,9589.390555221,16672354916.323616,167255381780.43146,1,1,1,1,1
1267,2019-06-20,9590.2082253,10162.203698127,9590.2082253,10162.203698127,20625984836.08303,174952029444.0599,1,1,1,1,1
1268,2019-06-21,10227.362383055,11154.878298083,10128.357139209,10719.807804423,28282491558.07023,190622440830.3529,1,1,1,1,1
1269,2019-06-22,10717.06273697,11204.170999299,10585.083730998,10880.051309618,25456978245.08755,191698592970.2239,1,1,1,1,1
1270,2019-06-23,10899.114587489,11072.753380556,10679.372837767,11013.963603928,21896313108.86441,193484767882.86697,1,1,1,1,1
1271,2019-06-24,11013.875187462,11810.127825701,11013.875187462,11810.127825701,22324164886.01128,201653245702.98975,1,1,1,1,1
1272,2019-06-25,11794.470008238,13967.862276815,11772.134193991,13112.782536123,34129035518.42541,226915550517.83417,1,1,1,1,1
1273,2019-06-26,13141.89675185,13444.811410696,10574.654321285,11237.076652763,44905142219.08265,213407565688.1812,1,1,1,1,1
1274,2019-06-27,11297.158058703,12529.344002306,11019.356262506,12482.409959829,41124037815.80567,210083846667.02185,1,1,1,1,1
1275,2019-06-28,12492.976245357,12492.976245357,11653.208816827,12097.567788411,30639783682.66016,213784311075.0396,1,1,1,1,1
1276,2019-06-29,12106.219065156,12309.501284794,10912.255934044,10912.255934044,25096318919.276333,207161133844.2628,1,1,1,1,1
1277,2019-06-30,10908.296655923,11294.555996308,10097.196022324,10638.003271271,26320633200.00246,191842566811.8432,1,1,1,1,1
1278,2019-07-01,10635.86599655,10910.542694381,9778.404061006,10818.18811951,28317668491.890404,184261578884.9075,1,1,1,1,1
1279,2019-07-02,10839.724966902,11943.629838735,10839.724966902,11943.629838735,28538254833.797066,201536332812.3274,1,1,1,1,1
1280,2019-07-03,11953.648746702,11992.496247476,11178.99897539,11221.25555658,26219102229.701763,208883657113.70435,1,1,1,1,1
1281,2019-07-04,11216.015051262,11388.098208424,10872.022472643,10980.083327779,23396188922.9593,198662801324.2921,1,1,1,1,1
1282,2019-07-05,10997.057218163,11630.409594487,10997.057218163,11266.401344947,21458791317.534348,202811565629.56488,1,1,1,1,1
1283,2019-07-06,11279.686940232,11550.671929601,11174.758166612,11441.622695658,18626823366.133514,201538268812.9855,1,1,1,1,1
1284,2019-07-07,11450.359933415,12297.060156092,11358.017300254,12248.874131725,19668175501.84159,209256337370.5644,1,1,1,1,1
1285,2019-07-08,12243.719554925,12763.929091832,12186.139359644,12545.445221221,25893451652.754112,222356134150.81927,1,1,1,1,0
1286,2019-07-09,12557.93153086,13101.374226015,11718.181749561,12147.697759751,28216117506.435875,225243638649.38345,1,1,1,1,1
1287,2019-07-10,12124.389791281,12124.389791281,11143.890313031,11376.679394568,31764845898.085747,206612976421.50317,1,1,1,1,1
1288,2019-07-11,11385.977039629,11850.916746255,11187.860644737,11776.082435848,26435460614.572063,206420409982.24252,1,1,1,1,1
1289,2019-07-12,11776.781109921,11805.291467888,10946.06900241,11397.161429518,20445438956.573074,204093366917.96985,1,1,1,1,1
1290,2019-07-13,11394.840697713,11458.269526704,10288.853124064,10288.853124064,21875939390.039207,194795554759.58752,1,1,1,1,1
1291,2019-07-14,10227.417501092,11029.553923539,10041.932583832,10885.588450999,25212827648.406937,186038099203.48392,1,1,1,1,1
1292,2019-07-15,10857.079408258,10996.635592681,9448.365403112,9499.558669446,22885732736.462265,184954640677.5825,1,1,1,1,1
1293,2019-07-16,9450.356040111,9922.43590581,9134.258910507,9643.71473555,27039875821.842934,170647752713.08215,1,1,1,1,1
1294,2019-07-17,9677.323024453,10701.623245608,9364.276558339,10629.023332162,25669828327.11842,178832953360.38275,1,1,1,1,1
1295,2019-07-18,10631.69338686,10696.434230342,10225.694043316,10511.695476388,24758188144.599106,186452733435.31656,1,1,1,1,1
1296,2019-07-19,10516.580157264,11025.857309485,10437.695106868,10764.700850569,20201960906.578205,189930583907.99716,1,1,1,1,1
1297,2019-07-20,10746.433378123,10808.75818775,10362.648158675,10596.355696901,18416083690.096504,188557822332.7257,1,1,1,1,1
1298,2019-07-21,10592.217243,10654.549992187,10175.295314143,10338.58841438,16471991873.28206,186522493577.24948,1,1,1,1,1
1299,2019-07-22,10346.190304607,10346.190304607,9878.81553022,9916.381213641,17300369515.33527,180079201843.40924,1,1,1,1,1
1300,2019-07-23,9878.522290743,9919.107224027,9600.322775942,9807.414231018,17530908626.100945,173406096911.51843,1,1,1,1,1
1301,2019-07-24,9782.593812589,10149.16495882,9767.129919657,9904.696184087,17073063493.31741,178755532314.1114,1,1,1,1,1
1302,2019-07-25,9902.672559485,9902.672559485,9712.555671751,9845.987421977,14591296766.522284,174577181022.34143,1,1,1,1,1
1303,2019-07-26,9841.276385398,10143.104188821,9422.807598267,9464.99772889,15513188410.016272,173788537617.2948,1,1,1,1,1
1304,2019-07-27,9493.990306474,9588.298625648,9262.952718454,9545.094701172,13710929707.424322,169844801165.48,1,1,1,1,1
1305,2019-07-28,9550.402969336,9681.389066583,9484.519080794,9533.580410388,14869050391.80669,170777155925.78638,1,1,1,1,1
1306,2019-07-29,9530.152924899,9691.960963276,9439.241217675,9581.211677756,13292546258.165554,170513743849.4361,1,1,1,1,1
1307,2019-07-30,9587.872869773,10080.086121152,9578.650928445,10080.086121152,14733945730.089369,175834797519.9861,1,1,1,1,1
1308,2019-07-31,10084.110571105,10413.404931384,9918.184550011,10365.984725445,15574445805.08076,179912921044.57043,1,1,1,1,1
1309,2019-08-01,10369.531247597,10639.945262932,10334.616880697,10523.946375083,16564062363.329533,186767953330.85336,1,1,1,1,1
1310,2019-08-02,10518.066542715,10884.267576921,10498.519094738,10806.817073981,16337356059.882215,192292599839.881,1,1,1,1,1
1311,2019-08-03,10813.82497436,10986.00769305,10606.246749694,10948.187619903,14938219499.702148,192735973142.64496,1,1,1,1,1
