,date,open,high,low,close,volume,market_cap,correction_five,correction_ten,correction_twenty,correction_thirty,correction_fourty,9_ema,20_ema,correction_ema
1074,2018-12-10,3583.500415102,3620.702269676,3425.449092033,3464.835870669,3018304106.43608,61279573411.94348,1,1,1,1,1,3729.0994992046876,4137.78693535508,1
1075,2018-12-11,3462.686886235,3475.454580667,3364.134935808,3394.21870318,2910200651.819124,59516580426.22096,1,1,1,1,1,3675.81697661075,4073.4916925817383,1
1076,2018-12-12,3397.148741644,3515.635434451,3380.722528793,3471.915386863,2888792462.636261,60044678954.42251,1,1,1,1,1,3620.0833296174,4009.078078206716,1
1077,2018-12-13,3475.395333172,3480.817679557,3302.788527099,3314.35176623,2600813123.036409,59484285858.1721,1,1,1,1,1,3591.1457303283205,3958.2511501081713,1
1078,2018-12-14,3315.712262686,3334.267258125,3199.344540762,3236.700910153,2873115299.4884944,57247895833.70704,1,1,1,1,1,3536.059036799856,3897.056970353679,1
1079,2018-12-15,3239.810072381,3269.710129726,3188.542616892,3244.865925479,2573365294.396488,56328163571.48939,1,1,1,1,1,3476.8092439160846,3834.4620276896144,1
1080,2018-12-16,3242.71165726,3304.752077103,3237.496112093,3259.040241951,2303080492.219079,57063453547.32632,1,1,1,1,1,3429.989726584868,3778.10484955346,1
1081,2018-12-17,3260.535478026,3576.130761016,3256.286666292,3520.007340181,2706691385.829008,58833859910.87322,1,1,1,1,1,3396.0988768730945,3728.8125284556068,1
1082,2018-12-18,3519.644005652,3671.091738368,3458.156901189,3671.041341474,4009405530.58585,61404376691.68448,1,1,1,1,1,3420.8079026288756,3708.8917167600252,1
1083,2018-12-19,3672.828563746,3910.052394847,3656.799274105,3719.296166218,4910794538.842526,65607240816.85653,1,1,1,1,1,3471.2120348523003,3705.4571307586893,1
1084,2018-12-20,3716.951289636,4149.982112244,3701.497818021,4103.258581528,5608484489.432625,68730841610.71579,1,1,1,1,1,3520.359885809041,3706.551812556529,1
1085,2018-12-21,4104.6300826,4179.461009081,3823.730152349,3872.495181716,5892067716.170284,69795862039.43655,1,1,1,1,1,3637.2139251672324,3744.4640287511456,1
1086,2018-12-22,3869.320912253,3986.988101713,3836.166472087,3985.947864559,4205980838.290268,67798607042.52057,1,1,1,1,1,3683.6353225843864,3756.3551605132275,1
1087,2018-12-23,3992.590689234,4061.599528447,3956.035483518,3980.147519,4105611460.59793,69886595331.81567,1,1,1,1,1,3745.426395914309,3778.8537822961584,1
1088,2018-12-24,3974.488113207,4218.506382222,3974.488113207,4049.134021718,5069262378.535473,72028764601.34457,1,1,1,1,1,3791.2387393728472,3797.485623335286,1
1089,2018-12-25,4052.351427424,4053.801000601,3741.532556251,3789.436638331,4723284026.001758,66450424382.5706,1,1,1,1,1,3843.4612769830783,3821.758557058021,0
1090,2018-12-26,3801.990623677,3872.508799306,3751.58202965,3833.455304379,4006659135.548405,66495840080.66266,1,1,1,1,1,3835.1671463218627,3819.875896736019,0
1091,2018-12-27,3837.103067651,3850.984987181,3633.371831014,3651.165345688,3705806154.8215866,65664911394.47064,1,1,1,1,1,3835.5543305876904,3821.5165796803026,0
1092,2018-12-28,3642.816541604,3931.006116306,3637.996492977,3902.734263248,4067221987.255999,65297366115.28165,1,1,1,1,1,3797.0067727909523,3804.4975284349403,1
1093,2018-12-29,3909.576362079,3951.326013396,3832.098961469,3832.098961469,4424442568.545515,68132982916.01663,1,1,1,1,1,3819.520690648562,3814.5050364010413,0
1094,2018-12-30,3800.90618573,3885.944595624,3783.461120121,3863.165983794,3919248135.353045,66970589827.82917,1,1,1,1,1,3815.7977896648495,3813.209907765704,0
1095,2018-12-31,3863.966826435,3865.30943988,3727.103166881,3746.123952537,3648742018.449623,66406699583.70262,1,1,1,1,1,3825.43159701888,3818.043900019922,0
1096,2019-01-01,3747.289081962,3857.66134997,3720.528270248,3851.181614039,3433814142.055747,65616965836.40503,1,1,1,1,1,3809.803094007504,3811.305345919168,1
1097,2019-01-02,3852.524625595,3944.482760725,3825.302832139,3938.625960795,3910033511.3270135,67529969728.50916,1,1,1,1,1,3818.3474003250035,3815.2309916025797,0
1098,2019-01-03,3935.381479108,3935.381479108,3828.512307784,3843.996640326,4077088832.598976,67747665989.98526,1,1,1,1,1,3841.7542160816033,3826.673895174524,0
1099,2019-01-04,3847.083953482,3888.22508878,3795.299371612,3877.816631752,3521627989.1605506,67090187664.27699,1,1,1,1,1,3842.820163561683,3828.617710251426,0
1100,2019-01-05,3876.743901004,3928.92500025,3850.442903945,3866.004563615,4197364686.9456058,67869837648.94216,1,1,1,1,1,3849.6049110501467,3833.201156989767,0
1101,2019-01-06,3868.739955187,4104.080838569,3846.981955643,4085.907581678,4003384608.6634007,68616058385.3735,1,1,1,1,1,3853.431919877518,3836.585804437122,0
1102,2019-01-07,4082.095636372,4103.696834349,4027.393340966,4036.958448354,4366201231.862341,70825217849.19307,1,1,1,1,1,3899.1646631764147,3859.967693192825,0
1103,2019-01-08,4040.426868752,4109.513660184,4004.648804149,4030.989305544,3846753571.304929,70588339585.54193,1,1,1,1,1,3927.417104291532,3877.154281341318,0
1104,2019-01-09,4031.220158622,4066.410720206,4016.859198923,4032.575390529,3988908524.103224,70659766858.82903,1,1,1,1,1,3948.1777151576257,3891.827222034716,0
1105,2019-01-10,4032.372040573,4063.302239641,3656.965007582,3673.215707318,4556093682.767315,67065341440.751625,1,1,1,1,1,3965.0165802407005,3905.212442847886,0
1106,2019-01-11,3671.210547179,3713.285567013,3641.294105448,3678.691683579,4763746665.390462,64390139752.10983,1,1,1,1,1,3906.2553736283603,3882.926548022278,0
1107,2019-01-12,3690.429234323,3697.354503693,3656.990109901,3668.24991968,3649925423.381869,64266228548.4621,1,1,1,1,1,3863.0901457672885,3864.5934705271084,1
1108,2019-01-13,3668.577160208,3675.767876524,3545.768209284,3553.227143057,3457204812.510096,63452656416.812256,1,1,1,1,1,3824.187548655431,3845.925250496717,1
1109,2019-01-14,3555.550456106,3728.417562433,3552.316662444,3705.942605786,4486462095.734081,63313095328.58554,1,1,1,1,1,3770.4601301455446,3818.2705081737918,1
1110,2019-01-15,3704.359603919,3721.250727445,3618.688647245,3640.207438973,5156096242.143494,64404876007.82896,1,1,1,1,1,3757.240024900236,3807.4218506257166,1
1111,2019-01-16,3636.621475732,3710.602669414,3630.808410499,3658.246729748,4660577413.35656,63940378392.53245,1,1,1,1,1,3733.1163150665893,3791.155148254886,1
1112,2019-01-17,3654.061564255,3687.616740461,3624.548986953,3684.253014929,4616526889.360663,63831849028.12533,1,1,1,1,1,3717.3053649042718,3778.098616445373,1
1113,2019-01-18,3682.436730965,3686.295784048,3632.797684376,3653.185376139,4651045589.009092,63998003594.701416,1,1,1,1,1,3710.3316381164177,3768.9879606853374,1
1114,2019-01-19,3652.353731181,3766.801866732,3650.958251016,3735.953787486,3689835108.385212,64957741160.17565,1,1,1,1,1,3698.7360567293345,3757.8799388277816,1
1115,2019-01-20,3732.314578714,3746.098908126,3560.54361857,3583.507435701,3873034470.9671497,63901100447.949326,1,1,1,1,1,3705.4517611262677,3755.445142626469,1
1116,2019-01-21,3580.394848908,3649.754615996,3527.19617532,3547.119997129,3563557075.1487064,62527159654.460846,1,1,1,1,1,3680.440378682614,3738.7736860818527,1
1117,2019-01-22,3547.775740343,3628.570492611,3476.812119629,3608.383961607,4101549978.630794,62499016812.19089,1,1,1,1,1,3653.907451014691,3720.5834055352952,1
1118,2019-01-23,3606.587749856,3630.196102145,3574.511563021,3592.901430874,4711866363.06134,63051066850.49074,1,1,1,1,1,3644.4435107829527,3709.726676422981,1
1119,2019-01-24,3592.856632416,3627.345746878,3568.758624822,3601.873910558,3378214501.6806464,62846922846.266045,1,1,1,1,1,3634.1261351095627,3698.596196041364,1
1120,2019-01-25,3601.92745155,3612.206202075,3563.229319401,3590.982706471,3296210348.613134,62792848071.6642,1,1,1,1,1,3627.686398397651,3689.3896489469485,1
1121,2019-01-26,3591.258308523,3649.321285244,3584.553811289,3595.147523761,3233121779.128203,63083643788.8295,1,1,1,1,1,3620.4007804227203,3680.0438070018104,1
1122,2019-01-27,3595.463472868,3605.284864841,3547.930411633,3575.69534679,3232926763.924869,62714618465.37526,1,1,1,1,1,3615.4133189117765,3671.988537084305,1
1123,2019-01-28,3574.356431872,3574.356431872,3427.061509559,3462.059067174,3861302295.118399,60865149518.37322,1,1,1,1,1,3607.201941503821,3662.6902413497996,1
1124,2019-01-29,3459.942105227,3467.838291709,3392.538497169,3438.806393391,3953321270.7058105,60116952599.12896,1,1,1,1,1,3577.749974248457,3643.38089505239,1
1125,2019-01-30,3437.33206711,3480.918095904,3418.85728222,3470.828260383,3858199435.000333,60533018565.997406,1,1,1,1,1,3549.6663928207654,3623.7571971531147,1
1126,2019-01-31,3468.567305068,3489.921013106,3431.5557778,3447.812768646,3724578165.907147,60479604544.47254,1,1,1,1,1,3533.4465752702126,3608.9772074307225,1
1127,2019-02-01,3444.921906726,3480.373583519,3411.835140276,3474.400614406,3256397943.534127,60405667949.50959,1,1,1,1,1,3515.74164156137,3593.352893077891,1
1128,2019-02-02,3471.274685499,3502.072822894,3445.452966511,3502.072822894,2966701131.3176246,60670499449.07666,1,1,1,1,1,3506.8482503488963,3581.7263971179973,1
1129,2019-02-03,3498.020425385,3499.461531698,3432.582850938,3451.480647199,2976985222.0833,60692509793.24067,1,1,1,1,1,3505.082685356117,3573.7543998100928,1
1130,2019-02-04,3453.008649654,3508.056356733,3434.033280102,3453.03218375,3197948101.9971104,60519994915.78688,1,1,1,1,1,3494.6678782156937,3562.2548045571316,1
1131,2019-02-05,3452.862403378,3471.534749096,3419.747400744,3463.442822071,3263936607.0654526,60530561134.86317,1,1,1,1,1,3486.306783248155,3551.8364806353093,1
1132,2019-02-06,3461.934372734,3466.818451914,3391.965467631,3405.55894369,3276428016.94053,59794070481.23669,1,1,1,1,1,3481.432301145325,3543.2743751208986,1
1133,2019-02-07,3406.912628136,3424.179019811,3366.804928507,3382.947413684,3172882606.3196507,59547115262.92474,1,1,1,1,1,3466.52836654346,3530.287542074718,1
1134,2019-02-08,3384.368989555,3703.010371206,3374.517849699,3632.621063544,3699125550.317072,60854294840.91121,1,1,1,1,1,3450.096491145768,3516.3905370728403,1
1135,2019-02-09,3634.179510361,3651.233256781,3615.181021302,3648.622398485,4816337561.830241,63679817042.80318,1,1,1,1,1,3486.9130949888145,3527.6085345288557,1
1136,2019-02-10,3648.638905669,3664.267250837,3608.204418369,3663.532766717,3568337039.2575016,63662199518.57828,1,1,1,1,1,3519.2582571248513,3539.135236542203,1
1137,2019-02-11,3666.346751167,3666.346751167,3606.968337044,3615.969569845,3825671005.975767,63473419493.53889,1,1,1,1,1,3548.6759559332813,3551.2506188874218,1
1138,2019-02-12,3616.569553353,3627.239484869,3581.12020691,3608.1455686,3762188025.8605857,63134249875.7676,1,1,1,1,1,3562.2546754172254,3557.4714697889053,0
1139,2019-02-13,3605.359538969,3632.689011386,3578.404056205,3590.146720852,4162249066.373311,63129983387.40065,1,1,1,1,1,3570.8756481275805,3562.032238282248,0
1140,2019-02-14,3589.190870666,3611.070420381,3569.897912663,3577.371359712,3892246586.438015,62896435206.27351,1,1,1,1,1,3574.538692635265,3564.618774699748,0
1141,2019-02-15,3576.132030057,3626.918548558,3568.106289136,3596.820721532,3212862423.5684257,62983534859.76652,1,1,1,1,1,3574.8573601196117,3565.7152752099623,0
1142,2019-02-16,3596.030689614,3660.517482263,3590.467024705,3599.138222499,3356391568.1538672,63260834288.452,1,1,1,1,1,3579.0920260184894,3568.602457534157,0
1143,2019-02-17,3598.148040489,3637.774895747,3577.450979857,3630.26901901,3355410897.195083,63155392541.64307,1,1,1,1,1,3582.9032289125917,3571.4163225774755,0
1144,2019-02-18,3628.785108355,3891.033233383,3622.629503935,3858.949361197,5319393065.773327,65846716576.81079,1,1,1,1,1,3592.0796048010734,3576.880016461049,0
1145,2019-02-19,3859.020359274,3958.537955987,3851.72589553,3893.270396548,7132811992.470226,68403436336.78748,1,1,1,1,1,3645.4677556956594,3603.7505253003774,0
1146,2019-02-20,3894.114707158,3951.681707239,3873.88150496,3918.389585518,6006841479.765859,68550255058.84999,1,1,1,1,1,3695.197145988128,3631.404256905865,0
1147,2019-02-21,3918.183728075,3956.247604617,3881.828977335,3894.540736483,5511697633.975717,68510501929.28466,1,1,1,1,1,3739.794462405502,3658.7165874934017,0
1148,2019-02-22,3897.190164349,3972.317709802,3820.820278809,3970.590294199,5345237781.081468,68785578126.5119,1,1,1,1,1,3771.2736027942024,3681.4283567177445,0
1149,2019-02-23,3968.320637954,4143.211868287,3938.935168648,4123.668788587,5993819033.573327,70198023839.85893,1,1,1,1,1,3810.683009826162,3708.7514311211976,0
1150,2019-02-24,4123.504872516,4172.083234272,3784.637178687,3807.506663628,7968911492.198975,70438655319.02464,1,1,1,1,1,3873.2473823641303,3748.2517588730834,0
1151,2019-02-25,3808.473252069,3892.454870588,3804.104099487,3868.161644161,8314405155.451499,67512079932.79361,1,1,1,1,1,3860.2925563051044,3753.9871391774564,0
1152,2019-02-26,3866.383457476,3870.314694801,3820.217154151,3842.992706537,6678465742.937537,67504500386.10143,1,1,1,1,1,3861.5107365392837,3764.691550443984,0
1153,2019-02-27,3844.368122837,3867.840123562,3785.188773808,3841.615656283,5619005740.642139,67492550623.15968,1,1,1,1,1,3858.0822137988275,3772.279795433795,0
1154,2019-02-28,3839.013237205,3886.919618225,3817.058024429,3845.258312799,6383018981.591494,67524517741.80995,1,1,1,1,1,3854.2684184800623,3778.6353613167666,0
1155,2019-03-01,3844.921366184,3861.178589309,3825.991123893,3834.290290069,5864825753.614558,67547876583.4815,1,1,1,1,1,3852.39900802085,3784.948314161265,0
1156,2019-03-02,3832.522165484,3862.221584261,3809.453704397,3848.655865347,5447071839.033865,67451985856.27398,1,1,1,1,1,3848.42363951348,3789.4791571443825,0
1157,2019-03-03,3845.483709779,3898.093996858,3827.076615763,3881.076222168,5447909337.815124,67674260303.552826,1,1,1,1,1,3847.8356535665844,3794.8129240619655,0
1158,2019-03-04,3879.964730091,3919.14606195,3733.917481608,3755.244533692,6433983663.174674,66481344992.78311,1,1,1,1,1,3854.2614688714675,3802.9226198742545,0
1159,2019-03-05,3767.755778729,3875.95989518,3738.436474121,3855.0028053,7223804195.499708,66871679334.91495,1,1,1,1,1,3836.9603308429746,3799.5733969080393,0
1160,2019-03-06,3857.628117632,3883.832331764,3839.918720328,3873.668095745,7747260333.087009,67853817217.58294,1,1,1,1,1,3841.09388820078,3805.1024179293686,0
1161,2019-03-07,3873.817021979,3911.321319755,3864.757247995,3888.248904326,7068518206.673557,68389529261.42388,1,1,1,1,1,3847.6385149564244,3811.6466659340954,0
1162,2019-03-08,3888.634931999,3915.224522058,3854.308002276,3872.141156369,7471167903.671331,68455823438.70303,1,1,1,1,1,3855.8377983649398,3818.9788817498,0
1163,2019-03-09,3872.914024713,3941.820808796,3866.931804879,3931.895283308,7940967853.130124,68632942256.78363,1,1,1,1,1,3859.253043634552,3824.115562032009,0
1164,2019-03-10,3932.190274542,3932.190274542,3882.908897694,3902.80646271,7402567148.695504,68630276306.68778,1,1,1,1,1,3873.840489816042,3834.408391794865,0
1165,2019-03-11,3900.462788114,3912.109686138,3855.221924508,3879.103312128,7052643189.63008,68260444444.2272,1,1,1,1,1,3879.164949475634,3840.6992866824016,0
1166,2019-03-12,3882.347879962,3925.106802045,3845.307653784,3901.113915142,7663407757.045644,68498276266.69132,1,1,1,1,1,3879.8015355729076,3844.6658193756966,0
1167,2019-03-13,3903.837482165,3914.368483938,3879.644200459,3895.619863392,7384926003.158222,68559756176.48486,1,1,1,1,1,3884.608724891327,3850.3012158318206,0
1168,2019-03-14,3896.671800296,3924.174554114,3883.217836303,3900.376687091,7576546206.104515,68594118247.27996,1,1,1,1,1,3887.021339972262,3854.717461971266,0
1169,2019-03-15,3897.143080486,3947.511201251,3892.042261152,3928.041328852,8017629319.948978,68905538081.64816,1,1,1,1,1,3889.04568807501,3858.757997067907,0
1170,2019-03-16,3939.145756798,4051.957711268,3939.145756798,4024.229285339,7722720660.064434,70565455877.48416,1,1,1,1,1,3899.0657018196084,3866.413974185059,0
1171,2019-03-17,4022.969398171,4036.719225768,3982.223905902,4007.166919858,6292934445.182644,70469401195.5264,1,1,1,1,1,3923.8464410898873,3881.3240145646723,0
1172,2019-03-18,4008.284983797,4046.607040693,3975.356198882,4020.470961551,6488791545.70765,70577660287.76285,1,1,1,1,1,3940.7341496313097,3893.4155354439417,0
1173,2019-03-19,4016.775380202,4048.74796906,4005.380860171,4039.787113996,6570358755.835549,70848433871.19691,1,1,1,1,1,3955.9423957454483,3905.1640920875666,0
1174,2019-03-20,4036.494784049,4078.511718087,4012.040945943,4075.319876766,6972695205.772387,71028307327.02095,1,1,1,1,1,3972.052873406159,3917.6717770362743,0
1175,2019-03-21,4079.189802352,4093.784724444,4004.765643649,4024.283201515,7547057321.641651,71371015461.59837,1,1,1,1,1,3993.4802591953276,3933.0544461139625,0
1176,2019-03-22,4021.931406788,4031.364278194,4013.348776575,4017.939706485,7201655912.385315,70821862182.1768,1,1,1,1,1,3999.170488713862,3941.518918559109,0
1177,2019-03-23,4019.754260699,4043.791033026,4013.495429475,4034.593701872,6780074591.640198,70907079960.58142,1,1,1,1,1,4003.2872431108904,3948.969903524813,0
1178,2019-03-24,4033.555246062,4080.429132322,4012.282392053,4024.480055518,6725878926.084825,70952645246.25719,1,1,1,1,1,4009.340843701112,3957.025650433117,0
1179,2019-03-25,4023.328814622,4038.832775001,3944.469301742,3969.701717355,6944311054.387526,70620139354.68639,1,1,1,1,1,4012.1384378852904,3963.3402374987245,0
1180,2019-03-26,3968.279256983,3987.170101869,3954.053909398,3980.620043073,7619066425.306097,69963093213.83963,1,1,1,1,1,4003.366601704832,3963.8106203067505,0
1181,2019-03-27,3982.614678572,4070.654525251,3979.2189216,4069.689197198,8742943136.499285,71135693819.5109,1,1,1,1,1,3999.2162170782663,3965.601482998679,0
1182,2019-03-28,4062.825098198,4082.483911422,4034.840680807,4061.003062397,8505501000.37799,71537752042.50969,1,1,1,1,1,4011.9379933022137,3974.860874922424,0
1183,2019-03-29,4061.601587452,4143.060868805,4049.326845159,4128.954215703,8374378124.41559,72241666333.91006,1,1,1,1,1,4021.8707121321713,3983.121895163336,0
1184,2019-03-30,4130.010064024,4185.986950413,4111.496747944,4164.621319669,8325065858.569811,73064228988.92351,1,1,1,1,1,4043.4985825105373,3997.111244578637,0
1185,2019-03-31,4166.325800301,4210.95413776,4154.548282798,4202.588398158,7198090848.707396,73555425132.99469,1,1,1,1,1,4068.0640260686296,4013.2269165521957,0
1186,2019-03-31,4199.617439676,4229.129950658,4184.983265552,4202.125149714,7908248777.82402,74111589590.54083,1,1,1,1,1,4094.374708790104,4030.978394944939,0
1187,2019-04-01,4200.878648602,4915.319703997,4199.353304694,4888.060144806,13775711440.36564,82056687694.54987,1,1,1,1,1,4115.675496752483,4047.1593714837063,0
1188,2019-04-02,4887.759498103,5277.183264217,4887.759498103,4981.380898514,19127508756.52993,88391800710.00502,1,1,1,1,1,4270.092297022586,4127.2165263998295,0
1189,2019-04-03,4971.060890177,5055.964735281,4847.159233067,4924.082434374,18855926362.82394,87702694241.5157,1,1,1,1,1,4410.286015653469,4207.58265628337,0
1190,2019-04-04,4926.403080942,5043.52030711,4922.061605746,5029.810426006,14519514536.466747,87820060637.1856,1,1,1,1,1,4513.509428711175,4276.0417443460965,0
1191,2019-04-05,5030.633756343,5209.789827716,4986.648572557,5066.740036243,12362742813.212751,89025260544.16714,1,1,1,1,1,4616.93429423754,4347.907650250563,0
1192,2019-04-06,5066.362965449,5244.16584738,5066.362965449,5212.309923024,13686230210.00485,90801148616.96054,1,1,1,1,1,4706.820028479832,4416.331965983748,0
1193,2019-04-07,5213.650120988,5330.055098135,5129.111525202,5303.985428527,14625045141.83146,92790837421.45811,1,1,1,1,1,4808.1860469814665,4492.267028365106,0
1194,2019-04-08,5300.612111963,5300.612111963,5190.414107865,5235.702335987,13296916759.138676,92503923214.35571,1,1,1,1,1,4906.671259977774,4569.252274422048,0
1195,2019-04-09,5230.089593758,5438.076806385,5222.799900984,5334.16546243,11882218008.812408,93420224932.21043,1,1,1,1,1,4971.354926733819,4632.189161977853,0
1196,2019-04-10,5339.75455452,5360.792182502,5033.265192079,5055.483612262,13805935888.294365,90910170843.01656,1,1,1,1,1,5045.034852291056,4699.576342219962,0
1197,2019-04-11,5051.496177143,5139.184727198,4980.706446639,5090.02691307,13280752283.11,89654032271.94342,1,1,1,1,1,5046.327117261445,4733.092516974537,0
1198,2019-04-12,5089.804112289,5168.632419133,5081.413415427,5132.674495269,11589436401.65359,90555419467.78564,1,1,1,1,1,5055.022516266956,4767.065049861629,0
1199,2019-04-13,5130.872758133,5198.607002691,5089.297332302,5187.562407627,9988617584.47333,90502450269.78592,1,1,1,1,1,5070.192564640165,4801.713403030331,0
1200,2019-04-14,5190.134974733,5232.13107218,5068.359413253,5114.800175994,11043323425.062246,91403037276.36124,1,1,1,1,1,5094.181046658732,4838.705933668681,0
1201,2019-04-15,5110.364742945,5285.26935529,5083.122626088,5280.621477906,11228915692.474398,91019291252.33234,1,1,1,1,1,5097.417785915986,4864.578201218806,0
1202,2019-04-16,5274.409619076,5309.767053458,5247.411896122,5271.109695488,11718122917.424685,92998442173.02484,1,1,1,1,1,5132.816152547989,4903.609764824253,0
1203,2019-04-17,5271.35217627,5330.747549732,5268.381876188,5309.256996284,11063569340.208778,93467190505.50226,1,1,1,1,1,5160.523357292392,4938.632851628609,0
1204,2019-04-18,5308.334719082,5349.185233082,5253.519638981,5317.962149987,10722417914.922018,93456046168.8589,1,1,1,1,1,5190.085629650313,4973.842553290837,0
1205,2019-04-19,5318.985321339,5372.559483415,5314.995062328,5363.756655489,12081570828.065258,94407709107.69514,1,1,1,1,1,5215.865567988051,5006.713293104948,0
1206,2019-04-20,5365.439861043,5381.725474671,5296.630795402,5349.866310892,12438521689.224068,94276486623.07529,1,1,1,1,1,5245.780426599042,5040.877728146667,0
1207,2019-04-21,5347.870261836,5438.056151572,5319.583955251,5417.509437289,12928762753.316998,94605807380.386,1,1,1,1,1,5266.198393646434,5070.115112307555,0
1208,2019-04-22,5421.273442212,5636.994562371,5410.56240827,5591.93356269,14955243755.468807,98301997365.50925,1,1,1,1,1,5297.213403359548,5103.5587627746445,0
1209,2019-04-23,5585.462131718,5660.855010888,5456.808248396,5484.270138274,15812762052.13293,97833538670.21889,1,1,1,1,1,5354.863149031238,5149.454321721631,0
1210,2019-04-24,5489.65821347,5535.815358986,5241.366292456,5241.366292456,14540868075.349545,96673539421.03676,1,1,1,1,1,5381.822161918991,5181.854692364333,0
1211,2019-04-25,5247.231157924,5339.668146595,5154.398777214,5264.272697961,15303879600.978777,92930968586.58691,1,1,1,1,1,5354.903961119993,5188.081022417634,0
1212,2019-04-26,5272.04828427,5306.450167668,5233.559329194,5274.514196298,12999036803.344814,93095675824.35114,1,1,1,1,1,5338.332825749995,5196.077904498811,0
1213,2019-04-27,5277.479653583,5322.308489442,5241.079210927,5293.938255503,11224137756.93043,93558725514.1728,1,1,1,1,1,5326.162191316596,5203.830452030639,0
1214,2019-04-28,5296.546936304,5332.087293682,5216.487915655,5258.677411088,11817924324.4683,93271178252.91891,1,1,1,1,1,5320.239140314077,5212.660593390007,0
1215,2019-04-29,5258.596117573,5366.907619899,5153.65201441,5305.984482131,12966428693.386885,93251443221.53856,1,1,1,1,1,5307.910535765863,5217.035405216959,0
1216,2019-04-30,5306.244504059,5400.462952961,5298.148059404,5388.818932923,12587501074.510923,94665895843.43956,1,1,1,1,1,5307.57732942449,5225.531509868581,0
1217,2019-05-01,5390.886922075,5516.518746332,5223.551018942,5485.782605123,12039530252.52024,96371996506.18764,1,1,1,1,1,5324.239247954592,5241.279644364431,0
1218,2019-05-02,5483.869227356,5831.565100435,5475.473832288,5734.732073665,14648002409.742603,100481839119.70952,1,1,1,1,1,5356.165243834875,5264.383414173152,0
1219,2019-05-03,5731.170082516,5855.322770957,5625.471505591,5820.358392055,15504428301.965794,101753074650.01292,1,1,1,1,1,5431.166211571101,5308.839287348661,0
1220,2019-05-04,5819.009881457,5822.576221488,5714.366264154,5779.333068834,14352891358.014853,102127694637.92424,1,1,1,1,1,5508.734945548281,5357.4269629780265,0
1221,2019-05-05,5772.581488954,5782.449597263,5653.180375054,5742.762539512,13146879015.17897,101114541293.67438,1,1,1,1,1,5561.504254229426,5396.965489261453,0
1222,2019-05-06,5740.528083725,5992.989650411,5739.282096674,5855.204284185,11666659860.559153,104603047921.53436,1,1,1,1,1,5597.309020128541,5429.685736353219,0
1223,2019-05-07,5835.957517321,5973.935495865,5798.867412876,5973.935495865,10256612131.840769,104312284389.96188,1,1,1,1,1,5645.038719567034,5468.378286921579,0
1224,2019-05-08,5973.099793055,6196.673171019,5973.099793055,6187.660821162,10212135035.336254,107700187588.77213,1,1,1,1,1,5710.650934264628,5516.447001791429,0
1225,2019-05-09,6184.921253719,6429.716712429,6174.133217691,6386.691489533,12050097748.868092,111855473445.2878,1,1,1,1,1,5805.504998155503,5580.111216260721,0
1226,2019-05-10,6393.002585585,7342.598761177,6391.280169946,7235.877636404,21851165450.129826,120331366139.72372,1,1,1,1,1,5923.0045156414035,5657.529441910653,0
1227,2019-05-11,7201.642617775,7510.847160734,6844.12606548,6992.035883656,27817884903.01372,126665956942.93056,1,1,1,1,1,6178.7321360681235,5804.587839612019,0
1228,2019-05-12,7010.551665358,8054.538413923,6941.761153096,7813.193116445,23280120723.99534,130736126549.27657,1,1,1,1,1,6345.096041926099,5919.441537302112,0
1229,2019-05-13,7797.7392335,8260.695888689,7711.297934298,8028.236494406,26411583702.337494,141283832937.33533,1,1,1,1,1,6635.62468024088,6098.327032178101,0
1230,2019-05-14,8002.661523871,8181.247379068,7867.372970654,8181.247379068,24854975386.98828,142098738222.12274,1,1,1,1,1,6909.032048966904,6279.692221863139,0
1231,2019-05-15,8145.555620727,8318.802551283,7795.804840835,7918.875904937,26901315141.97368,141797888356.1902,1,1,1,1,1,7156.336763318923,6457.393497945412,0
1232,2019-05-16,7923.05133892,7961.08326911,7083.26499268,7382.337789468,24863829847.22632,129826835593.67896,1,1,1,1,1,7309.679678439139,6596.9799589906115,0
1233,2019-05-17,7393.579773489,7511.650425797,7295.380303288,7332.609911221,20358130230.13385,130597276787.70152,1,1,1,1,1,7326.4596974491105,6672.846607990458,0
1234,2019-05-18,7328.418962598,8237.723663509,7328.418962598,8186.662732404,18965835929.185444,140199101489.5413,1,1,1,1,1,7326.851550478889,6735.282070334034,0
1235,2019-05-19,8172.974801761,8172.974801761,7715.421068381,8004.459953952,19473852816.94717,140450860101.56628,1,1,1,1,1,7496.076200735312,6872.2051876127925,0
1236,2019-05-20,8004.576724034,8090.522839454,7864.922724498,7984.314133126,18657102217.17845,141099127973.80606,1,1,1,1,1,7597.77630539505,6980.050095843385,0
1237,2019-05-21,7965.942975048,8010.772118223,7731.159044375,7744.861886829,17943842530.680466,140394573940.01776,1,1,1,1,1,7671.4096393256405,7073.944655767635,0
1238,2019-05-22,7730.828702835,7987.269266548,7579.508192006,7919.729554358,18641365509.493183,137436595893.1259,1,1,1,1,1,7683.293452027513,7136.505041202622,0
1239,2019-05-23,7922.301226611,8134.670180783,7858.212310867,8021.477876494,17941265219.883144,141677828468.26663,1,1,1,1,1,7731.0950069442115,7211.342773146277,0
1240,2019-05-24,8023.417666592,8137.406250807,7991.341944201,8104.73204645,18344447274.70888,142946415244.66818,1,1,1,1,1,7789.559538873769,7288.6832391887265,0
1241,2019-05-25,8101.121878369,8762.008200617,7971.658538311,8736.628563948,16480490604.981249,144622180906.139,1,1,1,1,1,7851.872006772816,7366.058347682086,0
